# t            x            u_real       u_imag       u_abs
     0.027300     1.400000     0.985084     0.026809     0.985449
     0.027300     1.600000     0.999207     0.027190     0.999577
     0.027300     1.800000     0.973510     0.026506     0.973871
     0.027300     2.000000     0.908959     0.024821     0.909297

     0.028600    -2.000000    -0.908926    -0.026002     0.909297
     0.028600    -1.800000    -0.973477    -0.027768     0.973873
     0.028600    -1.600000    -0.999172    -0.028484     0.999578
     0.028600    -1.400000    -0.985049    -0.028085     0.985449
     0.028600    -1.200000    -0.931660    -0.026564     0.932039
     0.028600    -1.000000    -0.841129    -0.023983     0.841471
     0.028600    -0.800000    -0.717065    -0.020445     0.717356
     0.028600    -0.600000    -0.564413    -0.016093     0.564642
     0.028600    -0.400000    -0.389260    -0.011099     0.389418
     0.028600    -0.200000    -0.198589    -0.005662     0.198669
     0.028600     0.000000     0.000000    -0.000000     0.000000
     0.028600     0.200000     0.198589     0.005662     0.198669
     0.028600     0.400000     0.389260     0.011099     0.389418
     0.028600     0.600000     0.564413     0.016093     0.564642
     0.028600     0.800000     0.717065     0.020445     0.717356
     0.028600     1.000000     0.841129     0.023983     0.841471
     0.028600     1.200000     0.931660     0.026564     0.932039
     0.028600     1.400000     0.985049     0.028085     0.985449
     0.028600     1.600000     0.999172     0.028484     0.999578
     0.028600     1.800000     0.973477     0.027768     0.973873
     0.028600     2.000000     0.908926     0.026002     0.909297

     0.029900    -2.000000    -0.908891    -0.027184     0.909297
     0.029900    -1.800000    -0.973442    -0.029031     0.973875
     0.029900    -1.600000    -0.999135    -0.029778     0.999579
     0.029900    -1.400000    -0.985011    -0.029361     0.985449
     0.029900    -1.200000    -0.931625    -0.027771     0.932039
     0.029900    -1.000000    -0.841097    -0.025073     0.841471
     0.029900    -0.800000    -0.717038    -0.021374     0.717356
     0.029900    -0.600000    -0.564392    -0.016824     0.564642
     0.029900    -0.400000    -0.389245    -0.011603     0.389418
     0.029900    -0.200000    -0.198581    -0.005920     0.198669
     0.029900     0.000000     0.000000    -0.000000     0.000000
     0.029900     0.200000     0.198581     0.005920     0.198669
     0.029900     0.400000     0.389245     0.011603     0.389418
     0.029900     0.600000     0.564392     0.016824     0.564642
     0.029900     0.800000     0.717038     0.021374     0.717356
     0.029900     1.000000     0.841097     0.025073     0.841471
     0.029900     1.200000     0.931625     0.027771     0.932039
     0.029900     1.400000     0.985011     0.029361     0.985449
     0.029900     1.600000     0.999135     0.029778     0.999579
     0.029900     1.800000     0.973442     0.029031     0.973875
