# t            x            u_real       u_imag       u_abs
     0.211400     0.314159     1.321368    -0.169469     1.332191
     0.211400     0.471239     1.561131    -0.169493     1.570305
     0.211400     0.628319     1.846728    -0.185611     1.856032
     0.211400     0.785398     2.177624    -0.217463     2.188455
     0.211400     0.942478     2.557876    -0.262673     2.571328
     0.211400     1.099557     2.992466    -0.319494     3.009473
     0.211400     1.256637     3.497697    -0.377719     3.518033
     0.211400     1.413717     4.092806    -0.428582     4.115185
     0.211400     1.570796     4.768409    -0.489187     4.793436
     0.211400     1.727876     5.551658    -0.617851     5.585933
     0.211400     1.884956     6.569981    -0.792586     6.617616
     0.211400     2.042035     7.826517    -0.837428     7.871191
     0.211400     2.199115     9.111589    -0.757047     9.142985
     0.211400     2.356194    10.412843    -0.784366    10.442343
     0.211400     2.513274    11.876868    -1.014402    11.920109
     0.211400     2.670354    13.626690    -1.530028    13.712318
     0.211400     2.827433    15.880168    -2.359095    16.054440
     0.211400     2.984513    18.809533    -3.473164    19.127503
     0.211400     3.141593    22.625537    -4.855587    23.140693

     0.212800     0.000000     0.977443    -0.211198     1.000000
     0.212800     0.157080     1.126166    -0.184745     1.141219
     0.212800     0.314159     1.320970    -0.170743     1.331959
     0.212800     0.471239     1.560675    -0.170794     1.569993
     0.212800     0.628319     1.846279    -0.186897     1.855715
     0.212800     0.785398     2.177244    -0.218863     2.188217
     0.212800     0.942478     2.557542    -0.264218     2.571154
     0.212800     1.099557     2.992425    -0.321498     3.009646
     0.212800     1.256637     3.497917    -0.380258     3.518525
     0.212800     1.413717     4.092515    -0.430849     4.115131
     0.212800     1.570796     4.766438    -0.492275     4.791791
     0.212800     1.727876     5.550404    -0.624581     5.585435
     0.212800     1.884956     6.573750    -0.799269     6.622161
     0.212800     2.042035     7.829988    -0.838149     7.874719
     0.212800     2.199115     9.108472    -0.757563     9.139922
     0.212800     2.356194    10.407100    -0.788987    10.436965
     0.212800     2.513274    11.868728    -1.022534    11.912694
     0.212800     2.670354    13.617817    -1.544338    13.705105
     0.212800     2.827433    15.872066    -2.378266    16.049256
     0.212800     2.984513    18.801912    -3.498323    19.124596
     0.212800     3.141593    22.618717    -4.887258    23.140693

     0.214200     0.000000     0.977147    -0.212566     1.000000
     0.214200     0.157080     1.125812    -0.186053     1.141082
     0.214200     0.314159     1.320571    -0.172017     1.331727
     0.214200     0.471239     1.560220    -0.172097     1.569683
     0.214200     0.628319     1.845828    -0.188185     1.855396
     0.214200     0.785398     2.176864    -0.220262     2.187979
     0.214200     0.942478     2.557200    -0.265771     2.570973
     0.214200     1.099557     2.992382    -0.323501     3.009818
     0.214200     1.256637     3.498160    -0.382774     3.519039
     0.214200     1.413717     4.092190    -0.433083     4.115043
     0.214200     1.570796     4.764388    -0.495434     4.790078
     0.214200     1.727876     5.549258    -0.631432     5.585067
     0.214200     1.884956     6.577683    -0.805795     6.626856
     0.214200     2.042035     7.833291    -0.838696     7.878062
     0.214200     2.199115     9.105239    -0.758192     9.136752
     0.214200     2.356194    10.401372    -0.793611    10.431604
     0.214200     2.513274    11.860513    -1.030715    11.905215
     0.214200     2.670354    13.608981    -1.558688    13.697951
     0.214200     2.827433    15.863932    -2.397430    16.044064
     0.214200     2.984513    18.794277    -3.523490    19.121711
     0.214200     3.141593    22.611853    -4.918919    23.140693

     0.215600     0.000000     0.976848    -0.213934     1.000000
     0.215600     0.157080     1.125458    -0.187361     1.140947
     0.215600     0.314159     1.320169    -0.173290     1.331494
     0.215600     0.471239     1.559767    -0.173402     1.569376
     0.215600     0.628319     1.845372    -0.189475     1.855074
     0.215600     0.785398     2.176482    -0.221661     2.187740
     0.215600     0.942478     2.556849    -0.267331     2.570786
     0.215600     1.099557     2.992338    -0.325504     3.009990
     0.215600     1.256637     3.498425    -0.385264     3.519575
     0.215600     1.413717     4.091830    -0.435285     4.114917
     0.215600     1.570796     4.762260    -0.498671     4.788298
     0.215600     1.727876     5.548231    -0.638398     5.584839
     0.215600     1.884956     6.581773    -0.812154     6.631691
     0.215600     2.042035     7.836419    -0.839082     7.881213
     0.215600     2.199115     9.101900    -0.758936     9.133486
     0.215600     2.356194    10.395654    -0.798233    10.426255
     0.215600     2.513274    11.852225    -1.038953    11.897675
     0.215600     2.670354    13.600184    -1.573073    13.690857
     0.215600     2.827433    15.855763    -2.416589    16.038863
     0.215600     2.984513    18.786628    -3.548663    19.118850
     0.215600     3.141593    22.604944    -4.950571    23.140693

     0.217000     0.000000     0.976548    -0.215301     1.000000
     0.217000     0.157080     1.125103    -0.188669     1.140812
     0.217000     0.314159     1.319766    -0.174564     1.331261
     0.217000     0.471239     1.559315    -0.174708     1.569071
     0.217000     0.628319     1.844913    -0.190767     1.854750
     0.217000     0.785398     2.176098    -0.223057     2.187501
     0.217000     0.942478     2.556490    -0.268898     2.570593
     0.217000     1.099557     2.992293    -0.327507     3.010162
     0.217000     1.256637     3.498712    -0.387727     3.520131
     0.217000     1.413717     4.091430    -0.437454     4.114750
     0.217000     1.570796     4.760057    -0.501993     4.786454
     0.217000     1.727876     5.547332    -0.645476     5.584759
     0.217000     1.884956     6.586010    -0.818336     6.636656
     0.217000     2.042035     7.839363    -0.839317     7.884165
     0.217000     2.199115     9.098467    -0.759796     9.130137
     0.217000     2.356194    10.389941    -0.802847    10.420913
     0.217000     2.513274    11.843867    -1.047251    11.890076
     0.217000     2.670354    13.591426    -1.587488    13.683822
     0.217000     2.827433    15.847558    -2.435747    16.033651
     0.217000     2.984513    18.778967    -3.573843    19.116013
     0.217000     3.141593    22.597991    -4.982213    23.140693

     0.218400     0.000000     0.976245    -0.216668     1.000000
     0.218400     0.157080     1.124747    -0.189977     1.140678
     0.218400     0.314159     1.319361    -0.175837     1.331027
     0.218400     0.471239     1.558864    -0.176015     1.568769
     0.218400     0.628319     1.844451    -0.192062     1.854424
     0.218400     0.785398     2.175713    -0.224452     2.187260
     0.218400     0.942478     2.556125    -0.270475     2.570395
     0.218400     1.099557     2.992247    -0.329511     3.010335
     0.218400     1.256637     3.499020    -0.390160     3.520706
     0.218400     1.413717     4.090987    -0.439592     4.114538
     0.218400     1.570796     4.757782    -0.505407     4.784551
     0.218400     1.727876     5.546569    -0.652660     5.584836
     0.218400     1.884956     6.590385    -0.824330     6.641739
     0.218400     2.042035     7.842118    -0.839414     7.886915
     0.218400     2.199115     9.094951    -0.760772     9.126714
     0.218400     2.356194    10.384226    -0.807449    10.415571
     0.218400     2.513274    11.835441    -1.055616    11.882424
     0.218400     2.670354    13.582706    -1.601927    13.676845
     0.218400     2.827433    15.839317    -2.454906    16.028429
     0.218400     2.984513    18.771293    -3.599026    19.113201
     0.218400     3.141593    22.590994    -5.013845    23.140693

     0.219800     0.000000     0.975941    -0.218034     1.000000
     0.219800     0.157080     1.124391    -0.191285     1.140546
     0.219800     0.314159     1.318954    -0.177111     1.330792
     0.219800     0.471239     1.558414    -0.177322     1.568470
     0.219800     0.628319     1.843986    -0.193359     1.854096
     0.219800     0.785398     2.175325    -0.225846     2.187017
     0.219800     0.942478     2.555752    -0.272060     2.570192
     0.219800     1.099557     2.992201    -0.331516     3.010510
     0.219800     1.256637     3.499348    -0.392560     3.521298
     0.219800     1.413717     4.090499    -0.441700     4.114277
     0.219800     1.570796     4.755438    -0.508919     4.782593
     0.219800     1.727876     5.545951    -0.659943     5.585078
     0.219800     1.884956     6.594889    -0.830128     6.646930
     0.219800     2.042035     7.844679    -0.839386     7.889458
     0.219800     2.199115     9.091362    -0.761863     9.123228
     0.219800     2.356194    10.378505    -0.812034    10.410224
     0.219800     2.513274    11.826952    -1.064051    11.874721
     0.219800     2.670354    13.574025    -1.616385    13.669925
     0.219800     2.827433    15.831039    -2.474068    16.023196
     0.219800     2.984513    18.763608    -3.624211    19.110413
     0.219800     3.141593    22.583952    -5.045468    23.140693

     0.221200     0.000000     0.975635    -0.219401     1.000000
     0.221200     0.157080     1.124034    -0.192593     1.140414
     0.221200     0.314159     1.318545    -0.178385     1.330557
     0.221200     0.471239     1.557966    -0.178631     1.568173
     0.221200     0.628319     1.843518    -0.194658     1.853767
     0.221200     0.785398     2.174934    -0.227238     2.186772
     0.221200     0.942478     2.555374    -0.273654     2.569984
     0.221200     1.099557     2.992157    -0.333522     3.010688
     0.221200     1.256637     3.499695    -0.394925     3.521907
     0.221200     1.413717     4.089960    -0.443780     4.113965
     0.221200     1.570796     4.753029    -0.512535     4.780584
     0.221200     1.727876     5.545486    -0.667319     5.585493
     0.221200     1.884956     6.599511    -0.835722     6.652216
     0.221200     2.042035     7.847040    -0.839244     7.891791
     0.221200     2.199115     9.087711    -0.763066     9.119691
     0.221200     2.356194    10.372770    -0.816600    10.404864
     0.221200     2.513274    11.818403    -1.072562    11.866973
     0.221200     2.670354    13.565380    -1.630858    13.663061
     0.221200     2.827433    15.822723    -2.493238    16.017953
     0.221200     2.984513    18.755910    -3.649397    19.107650
     0.221200     3.141593    22.576867    -5.077081    23.140693

     0.222600     0.000000     0.975327    -0.220766     1.000000
     0.222600     0.157080     1.123676    -0.193901     1.140283
     0.222600     0.314159     1.318134    -0.179659     1.330321
     0.222600     0.471239     1.557519    -0.179940     1.567878
     0.222600     0.628319     1.843047    -0.195961     1.853436
     0.222600     0.785398     2.174539    -0.228628     2.186525
     0.222600     0.942478     2.554989    -0.275257     2.569774
     0.222600     1.099557     2.992115    -0.335530     3.010869
     0.222600     1.256637     3.500059    -0.397252     3.522531
     0.222600     1.413717     4.089368    -0.445832     4.113599
     0.222600     1.570796     4.750559    -0.516263     4.778529
     0.222600     1.727876     5.545182    -0.674781     5.586087
     0.222600     1.884956     6.604239    -0.841104     6.657584
     0.222600     2.042035     7.849199    -0.839003     7.893913
     0.222600     2.199115     9.084007    -0.764380     9.116110
     0.222600     2.356194    10.367016    -0.821144    10.399485
     0.222600     2.513274    11.809800    -1.081151    11.859185
     0.222600     2.670354    13.556770    -1.645341    13.656250
     0.222600     2.827433    15.814370    -2.512417    16.012699
     0.222600     2.984513    18.748201    -3.674582    19.104911
     0.222600     3.141593    22.569737    -5.108683    23.140693

     0.224000     0.000000     0.975017    -0.222131     1.000000
     0.224000     0.157080     1.123317    -0.195209     1.140153
     0.224000     0.314159     1.317721    -0.180934     1.330084
     0.224000     0.471239     1.557073    -0.181249     1.567586
     0.224000     0.628319     1.842574    -0.197266     1.853103
     0.224000     0.785398     2.174141    -0.230016     2.186275
     0.224000     0.942478     2.554600    -0.276869     2.569559
     0.224000     1.099557     2.992075    -0.337540     3.011054
     0.224000     1.256637     3.500440    -0.399540     3.523168
     0.224000     1.413717     4.088718    -0.447859     4.113173
     0.224000     1.570796     4.748034    -0.520109     4.776436
     0.224000     1.727876     5.545046    -0.682319     5.586868
     0.224000     1.884956     6.609061    -0.846267     6.663022
     0.224000     2.042035     7.851154    -0.838675     7.895821
     0.224000     2.199115     9.080260    -0.765799     9.112496
     0.224000     2.356194    10.361235    -0.825665    10.394081
     0.224000     2.513274    11.801147    -1.089823    11.851362
     0.224000     2.670354    13.548193    -1.659829    13.649490
     0.224000     2.827433    15.805980    -2.531608    16.007437
     0.224000     2.984513    18.740481    -3.699765    19.102196
     0.224000     3.141593    22.562562    -5.140276    23.140693

     0.225400     0.000000     0.974705    -0.223496     1.000000
     0.225400     0.157080     1.122958    -0.196517     1.140024
     0.225400     0.314159     1.317306    -0.182209     1.329848
     0.225400     0.471239     1.556628    -0.182558     1.567296
     0.225400     0.628319     1.842098    -0.198575     1.852770
     0.225400     0.785398     2.173739    -0.231402     2.186021
     0.225400     0.942478     2.554205    -0.278492     2.569343
     0.225400     1.099557     2.992040    -0.339553     3.011245
     0.225400     1.256637     3.500835    -0.401785     3.523815
     0.225400     1.413717     4.088008    -0.449864     4.112686
     0.225400     1.570796     4.745458    -0.524079     4.774309
     0.225400     1.727876     5.545087    -0.689926     5.587842
     0.225400     1.884956     6.613966    -0.851206     6.668515
     0.225400     2.042035     7.852903    -0.838273     7.897518
     0.225400     2.199115     9.076480    -0.767320     9.108856
     0.225400     2.356194    10.355421    -0.830162    10.388643
     0.225400     2.513274    11.792449    -1.098579    11.843510
     0.225400     2.670354    13.539646    -1.674319    13.642777
     0.225400     2.827433    15.797554    -2.550815    16.002168
     0.225400     2.984513    18.732748    -3.724943    19.099504
     0.225400     3.141593    22.555344    -5.171858    23.140693

     0.226800     0.000000     0.974391    -0.224861     1.000000
     0.226800     0.157080     1.122598    -0.197825     1.139896
     0.226800     0.314159     1.316889    -0.183486     1.329610
     0.226800     0.471239     1.556184    -0.183867     1.567008
     0.226800     0.628319     1.841620    -0.199886     1.852436
     0.226800     0.785398     2.173332    -0.232786     2.185763
     0.226800     0.942478     2.553807    -0.280125     2.569125
     0.226800     1.099557     2.992009    -0.341567     3.011443
     0.226800     1.256637     3.501242    -0.403986     3.524472
     0.226800     1.413717     4.087233    -0.451848     4.112134
     0.226800     1.570796     4.742838    -0.528179     4.772157
     0.226800     1.727876     5.545309    -0.697591     5.589014
     0.226800     1.884956     6.618939    -0.855914     6.674050
     0.226800     2.042035     7.854446    -0.837810     7.899003
     0.226800     2.199115     9.072673    -0.768938     9.105200
     0.226800     2.356194    10.349567    -0.834635    10.383167
     0.226800     2.513274    11.783712    -1.107423    11.835635
     0.226800     2.670354    13.531127    -1.688805    13.636109
     0.226800     2.827433    15.789093    -2.570039    15.996892
     0.226800     2.984513    18.725002    -3.750115    19.096834
     0.226800     3.141593    22.548081    -5.203431    23.140693

     0.228200     0.000000     0.974075    -0.226225     1.000000
     0.228200     0.157080     1.122238    -0.199132     1.139768
     0.228200     0.314159     1.316471    -0.184763     1.329373
     0.228200     0.471239     1.555740    -0.185176     1.566722
     0.228200     0.628319     1.841140    -0.201200     1.852101
     0.228200     0.785398     2.172919    -0.234169     2.185501
     0.228200     0.942478     2.553406    -0.281768     2.568905
     0.228200     1.099557     2.991985    -0.343583     3.011648
     0.228200     1.256637     3.501660    -0.406140     3.525134
     0.228200     1.413717     4.086391    -0.453815     4.111513
     0.228200     1.570796     4.740180    -0.532415     4.769987
     0.228200     1.727876     5.545719    -0.705306     5.590389
     0.228200     1.884956     6.623969    -0.860389     6.679614
     0.228200     2.042035     7.855784    -0.837298     7.900280
     0.228200     2.199115     9.068848    -0.770646     9.101533
     0.228200     2.356194    10.343667    -0.839085    10.377645
     0.228200     2.513274    11.774942    -1.116355    11.827743
     0.228200     2.670354    13.522631    -1.703286    13.629480
     0.228200     2.827433    15.780599    -2.589282    15.991613
     0.228200     2.984513    18.717244    -3.775280    19.094186
     0.228200     3.141593    22.540774    -5.234993    23.140693

     0.229600     0.000000     0.973758    -0.227588     1.000000
     0.229600     0.157080     1.121876    -0.200439     1.139641
     0.229600     0.314159     1.316050    -0.186041     1.329135
     0.229600     0.471239     1.555298    -0.186485     1.566438
     0.229600     0.628319     1.840659    -0.202518     1.851766
     0.229600     0.785398     2.172501    -0.235550     2.185234
     0.229600     0.942478     2.553001    -0.283421     2.568685
     0.229600     1.099557     2.991968    -0.345600     3.011862
     0.229600     1.256637     3.502085    -0.408244     3.525800
     0.229600     1.413717     4.085477    -0.455768     4.110821
     0.229600     1.570796     4.737491    -0.536792     4.767806
     0.229600     1.727876     5.546322    -0.713060     5.591971
     0.229600     1.884956     6.629042    -0.864626     6.685191
     0.229600     2.042035     7.856919    -0.836752     7.901350
     0.229600     2.199115     9.065011    -0.772439     9.097862
     0.229600     2.356194    10.337715    -0.843513    10.372071
     0.229600     2.513274    11.766145    -1.125376    11.819841
     0.229600     2.670354    13.514156    -1.717757    13.622889
     0.229600     2.827433    15.772072    -2.608548    15.986331
     0.229600     2.984513    18.709471    -3.800436    19.091559
     0.229600     3.141593    22.533423    -5.266545    23.140693

     0.231000     0.000000     0.973438    -0.228951     1.000000
     0.231000     0.157080     1.121514    -0.201745     1.139515
     0.231000     0.314159     1.315628    -0.187320     1.328897
     0.231000     0.471239     1.554856    -0.187793     1.566155
     0.231000     0.628319     1.840176    -0.203838     1.851431
     0.231000     0.785398     2.172077    -0.236929     2.184961
     0.231000     0.942478     2.552594    -0.285085     2.568464
     0.231000     1.099557     2.991959    -0.347620     3.012086
     0.231000     1.256637     3.502516    -0.410296     3.526466
     0.231000     1.413717     4.084489    -0.457711     4.110054
     0.231000     1.570796     4.734780    -0.541315     4.765623
     0.231000     1.727876     5.547122    -0.720841     5.593762
     0.231000     1.884956     6.634144    -0.868624     6.690768
     0.231000     2.042035     7.857854    -0.836182     7.902219
     0.231000     2.199115     9.061169    -0.774309     9.094192
     0.231000     2.356194    10.331704    -0.847922    10.366440
     0.231000     2.513274    11.757327    -1.134488    11.811934
     0.231000     2.670354    13.505697    -1.732216    13.616330
     0.231000     2.827433    15.763515    -2.627837    15.981050
     0.231000     2.984513    18.701684    -3.825582    19.088951
     0.231000     3.141593    22.526028    -5.298086    23.140693

     0.232400     0.000000     0.973116    -0.230314     1.000000
     0.232400     0.157080     1.121151    -0.203051     1.139390
     0.232400     0.314159     1.315205    -0.188601     1.328659
     0.232400     0.471239     1.554414    -0.189100     1.565874
     0.232400     0.628319     1.839692    -0.205161     1.851096
     0.232400     0.785398     2.171646    -0.238308     2.184683
     0.232400     0.942478     2.552185    -0.286760     2.568245
     0.232400     1.099557     2.991961    -0.349640     3.012321
     0.232400     1.256637     3.502950    -0.412295     3.527130
     0.232400     1.413717     4.083422    -0.459647     4.109211
     0.232400     1.570796     4.732053    -0.545989     4.763447
     0.232400     1.727876     5.548124    -0.728639     5.595766
     0.232400     1.884956     6.639261    -0.872381     6.696330
     0.232400     2.042035     7.858591    -0.835600     7.902891
     0.232400     2.199115     9.057326    -0.776249     9.090529
     0.232400     2.356194    10.325629    -0.852314    10.360746
     0.232400     2.513274    11.748493    -1.143689    11.804029
     0.232400     2.670354    13.497252    -1.746662    13.609799
     0.232400     2.827433    15.754931    -2.647152    15.975771
     0.232400     2.984513    18.693881    -3.850717    19.086362
     0.232400     3.141593    22.518589    -5.329618    23.140693

     0.233800     0.000000     0.972793    -0.231676     1.000000
     0.233800     0.157080     1.120787    -0.204356     1.139265
     0.233800     0.314159     1.314780    -0.189883     1.328421
     0.233800     0.471239     1.553973    -0.190407     1.565594
     0.233800     0.628319     1.839206    -0.206486     1.850761
     0.233800     0.785398     2.171209    -0.239686     2.184398
     0.233800     0.942478     2.551776    -0.288446     2.568027
     0.233800     1.099557     2.991973    -0.351660     3.012568
     0.233800     1.256637     3.503383    -0.414238     3.527787
     0.233800     1.413717     4.082275    -0.461580     4.108287
     0.233800     1.570796     4.729320    -0.550818     4.761288
     0.233800     1.727876     5.549331    -0.736443     5.597984
     0.233800     1.884956     6.644380    -0.875898     6.701864
     0.233800     2.042035     7.859137    -0.835019     7.903372
     0.233800     2.199115     9.053487    -0.778252     9.086876
     0.233800     2.356194    10.319485    -0.856693    10.354984
     0.233800     2.513274    11.739650    -1.152979    11.796132
     0.233800     2.670354    13.488814    -1.761092    13.603292
     0.233800     2.827433    15.746320    -2.666493    15.970497
     0.233800     2.984513    18.686061    -3.875839    19.083789
     0.233800     3.141593    22.511105    -5.361138    23.140693

     0.235200     0.000000     0.972468    -0.233037     1.000000
     0.235200     0.157080     1.120422    -0.205661     1.139141
     0.235200     0.314159     1.314354    -0.191166     1.328183
     0.235200     0.471239     1.553531    -0.191712     1.565316
     0.235200     0.628319     1.838720    -0.207814     1.850427
     0.235200     0.785398     2.170763    -0.241064     2.184107
     0.235200     0.942478     2.551366    -0.290144     2.567810
     0.235200     1.099557     2.991997    -0.353680     3.012829
     0.235200     1.256637     3.503812    -0.416123     3.528436
     0.235200     1.413717     4.081044    -0.463516     4.107282
     0.235200     1.570796     4.726589    -0.555805     4.759155
     0.235200     1.727876     5.550745    -0.744239     5.600416
     0.235200     1.884956     6.649486    -0.879174     6.707355
     0.235200     2.042035     7.859496    -0.834448     7.903668
     0.235200     2.199115     9.049656    -0.780310     9.083235
     0.235200     2.356194    10.313267    -0.861064    10.349150
     0.235200     2.513274    11.730803    -1.162355    11.788248
     0.235200     2.670354    13.480381    -1.775504    13.596805
     0.235200     2.827433    15.737686    -2.685862    15.965232
     0.235200     2.984513    18.678223    -3.900948    19.081232
     0.235200     3.141593    22.503577    -5.392649    23.140693

     0.236600     0.000000     0.972141    -0.234399     1.000000
     0.236600     0.157080     1.120056    -0.206965     1.139017
     0.236600     0.314159     1.313927    -0.192450     1.327946
     0.236600     0.471239     1.553090    -0.193017     1.565038
     0.236600     0.628319     1.838233    -0.209145     1.850093
     0.236600     0.785398     2.170310    -0.242442     2.183810
     0.236600     0.942478     2.550956    -0.291852     2.567597
     0.236600     1.099557     2.992035    -0.355698     3.013104
     0.236600     1.256637     3.504235    -0.417948     3.529071
     0.236600     1.413717     4.079726    -0.465459     4.106193
     0.236600     1.570796     4.723869    -0.560954     4.757059
     0.236600     1.727876     5.552367    -0.752016     5.603063
     0.236600     1.884956     6.654567    -0.882212     6.712791
     0.236600     2.042035     7.859674    -0.833897     7.903788
     0.236600     2.199115     9.045835    -0.782416     9.079609
     0.236600     2.356194    10.306970    -0.865429    10.343239
     0.236600     2.513274    11.721958    -1.171817    11.780384
     0.236600     2.670354    13.471949    -1.789900    13.590333
     0.236600     2.827433    15.729031    -2.705260    15.959977
     0.236600     2.984513    18.670365    -3.926043    19.078689
     0.236600     3.141593    22.496006    -5.424148    23.140693

     0.238000     0.000000     0.971811    -0.235759     1.000000
     0.238000     0.157080     1.119689    -0.208268     1.138894
     0.238000     0.314159     1.313499    -0.193735     1.327709
     0.238000     0.471239     1.552648    -0.194321     1.564761
     0.238000     0.628319     1.837746    -0.210477     1.849760
     0.238000     0.785398     2.169849    -0.243820     2.183505
     0.238000     0.942478     2.550547    -0.293573     2.567387
     0.238000     1.099557     2.992088    -0.357715     3.013396
     0.238000     1.256637     3.504647    -0.419713     3.529690
     0.238000     1.413717     4.078320    -0.467414     4.105018
     0.238000     1.570796     4.721171    -0.566266     4.755009
     0.238000     1.727876     5.554199    -0.759762     5.605922
     0.238000     1.884956     6.659608    -0.885015     6.718157
     0.238000     2.042035     7.859679    -0.833377     7.903738
     0.238000     2.199115     9.042025    -0.784560     9.075999
     0.238000     2.356194    10.300591    -0.869796    10.337249
     0.238000     2.513274    11.713120    -1.181362    11.772544
     0.238000     2.670354    13.463512    -1.804277    13.583871
     0.238000     2.827433    15.720358    -2.724687    15.954735
     0.238000     2.984513    18.662487    -3.951123    19.076158
     0.238000     3.141593    22.488390    -5.455638    23.140693

     0.239400     0.000000     0.971480    -0.237120     1.000000
     0.239400     0.157080     1.119321    -0.209571     1.138771
     0.239400     0.314159     1.313069    -0.195022     1.327473
     0.239400     0.471239     1.552207    -0.195624     1.564485
     0.239400     0.628319     1.837258    -0.211812     1.849428
     0.239400     0.785398     2.169379    -0.245199     2.183192
     0.239400     0.942478     2.550140    -0.295305     2.567181
     0.239400     1.099557     2.992158    -0.359727     3.013704
     0.239400     1.256637     3.505044    -0.421415     3.530287
     0.239400     1.413717     4.076823    -0.469387     4.103756
     0.239400     1.570796     4.718504    -0.571745     4.753017
     0.239400     1.727876     5.556239    -0.767465     5.608992
     0.239400     1.884956     6.664597    -0.887585     6.723441
     0.239400     2.042035     7.859518    -0.832896     7.903527
     0.239400     2.199115     9.038229    -0.786737     9.072405
     0.239400     2.356194    10.294126    -0.874168    10.331176
     0.239400     2.513274    11.704294    -1.190986    11.764733
     0.239400     2.670354    13.455067    -1.818636    13.577417
     0.239400     2.827433    15.711669    -2.744143    15.949509
     0.239400     2.984513    18.654587    -3.976188    19.073638
     0.239400     3.141593    22.480730    -5.487116    23.140693

     0.240800     0.000000     0.971148    -0.238480     1.000000
     0.240800     0.157080     1.118952    -0.210873     1.138648
     0.240800     0.314159     1.312639    -0.196311     1.327237
     0.240800     0.471239     1.551764    -0.196926     1.564210
     0.240800     0.628319     1.836770    -0.213148     1.849096
     0.240800     0.785398     2.168900    -0.246580     2.182872
     0.240800     0.942478     2.549735    -0.297048     2.566980
     0.240800     1.099557     2.992244    -0.361735     3.014030
     0.240800     1.256637     3.505423    -0.423054     3.530859
     0.240800     1.413717     4.075233    -0.471383     4.102405
     0.240800     1.570796     4.715879    -0.577391     4.751094
     0.240800     1.727876     5.558488    -0.775111     5.612271
     0.240800     1.884956     6.669521    -0.889929     6.728631
     0.240800     2.042035     7.859199    -0.832461     7.903164
     0.240800     2.199115     9.034445    -0.788936     9.068827
     0.240800     2.356194    10.287574    -0.878552    10.325020
     0.240800     2.513274    11.695485    -1.200686    11.756956
     0.240800     2.670354    13.446609    -1.832978    13.570966
     0.240800     2.827433    15.702966    -2.763628    15.944302
     0.240800     2.984513    18.646663    -4.001237    19.071128
     0.240800     3.141593    22.473026    -5.518584    23.140693

     0.242200     0.000000     0.970813    -0.239839     1.000000
     0.242200     0.157080     1.118581    -0.212174     1.138526
     0.242200     0.314159     1.312208    -0.197601     1.327003
     0.242200     0.471239     1.551321    -0.198228     1.563934
     0.242200     0.628319     1.836282    -0.214485     1.848766
     0.242200     0.785398     2.168412    -0.247963     2.182544
     0.242200     0.942478     2.549333    -0.298804     2.566785
     0.242200     1.099557     2.992349    -0.363736     3.014375
     0.242200     1.256637     3.505779    -0.424628     3.531401
     0.242200     1.413717     4.073550    -0.473409     4.100966
     0.242200     1.570796     4.713306    -0.583204     4.749250
     0.242200     1.727876     5.560942    -0.782689     5.615753
     0.242200     1.884956     6.674367    -0.892051     6.733715
     0.242200     2.042035     7.858731    -0.832080     7.902659
     0.242200     2.199115     9.030674    -0.791152     9.065263
     0.242200     2.356194    10.280933    -0.882953    10.318778
     0.242200     2.513274    11.686698    -1.210458    11.749218
     0.242200     2.670354    13.438136    -1.847303    13.564514
     0.242200     2.827433    15.694253    -2.783142    15.939117
     0.242200     2.984513    18.638714    -4.026271    19.068626
     0.242200     3.141593    22.465278    -5.550040    23.140693

     0.243600     0.000000     0.970476    -0.241198     1.000000
     0.243600     0.157080     1.118209    -0.213475     1.138403
     0.243600     0.314159     1.311777    -0.198892     1.326769
     0.243600     0.471239     1.550877    -0.199528     1.563660
     0.243600     0.628319     1.835793    -0.215824     1.848436
     0.243600     0.785398     2.167915    -0.249349     2.182208
     0.243600     0.942478     2.548936    -0.300572     2.566596
     0.243600     1.099557     2.992474    -0.365729     3.014740
     0.243600     1.256637     3.506108    -0.426137     3.531910
     0.243600     1.413717     4.071771    -0.475471     4.099438
     0.243600     1.570796     4.710795    -0.589186     4.747497
     0.243600     1.727876     5.563600    -0.790186     5.619434
     0.243600     1.884956     6.679123    -0.893957     6.738682
     0.243600     2.042035     7.858123    -0.831759     7.902020
     0.243600     2.199115     9.026913    -0.793376     9.061711
     0.243600     2.356194    10.274200    -0.887378    10.312450
     0.243600     2.513274    11.677935    -1.220297    11.741520
     0.243600     2.670354    13.429643    -1.861614    13.558057
     0.243600     2.827433    15.685532    -2.802684    15.933956
     0.243600     2.984513    18.630738    -4.051288    19.066131
     0.243600     3.141593    22.457486    -5.581486    23.140693

     0.245000     0.000000     0.970137    -0.242556     1.000000
     0.245000     0.157080     1.117835    -0.214775     1.138281
     0.245000     0.314159     1.311345    -0.200184     1.326536
     0.245000     0.471239     1.550432    -0.200827     1.563385
     0.245000     0.628319     1.835304    -0.217163     1.848108
     0.245000     0.785398     2.167408    -0.250738     2.181863
     0.245000     0.942478     2.548543    -0.302351     2.566415
     0.245000     1.099557     2.992619    -0.367712     3.015126
     0.245000     1.256637     3.506405    -0.427580     3.532379
     0.245000     1.413717     4.069896    -0.477575     4.097821
     0.245000     1.570796     4.708358    -0.595334     4.745847
     0.245000     1.727876     5.566457    -0.797590     5.623308
     0.245000     1.884956     6.683778    -0.895656     6.743522
     0.245000     2.042035     7.857385    -0.831503     7.901259
